date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,time_of_day_D,time_of_day_N,predictions,day_or_night,MAN
2016-02-19 06:10:00,40,0,20.0,36.2,18.13333333,37.4,20.17142857,38.2,18.0,36.5,17.0,45.754,-0.3666666670000001,82.03333333,17.39,31.92666667,19.79,43.59,17.6,40.45714286,-0.1,759.3666667,99.0,2.0,24.33333333,-0.22,6,0,1,48.32081052728748,N,N
2016-02-19 06:20:00,40,0,20.0,36.2,18.1,37.5,20.16,38.2,18.0,36.5,17.0,45.79,-0.6333333329999999,80.72666667,17.39,32.0,19.745,43.515,17.6,40.5,-0.3,759.4333333,99.0,2.0,29.66666667,-0.43,6,0,1,47.07219902715221,N,N
2016-02-19 06:30:00,50,0,19.89,36.2,18.03333333,37.5,20.1,38.23857143,18.0,36.5,17.0,45.79,-0.8,80.575,17.39,32.0,19.736,43.46,17.6,40.5,-0.5,759.5,99.0,2.0,35.0,-0.65,6,0,1,46.55507642731166,N,N
2016-02-19 07:00:00,50,10,19.89,36.29,17.89,37.59,20.1,38.29,18.0,36.5,17.0,45.79,-1.166666667,82.43333333,17.39,32.0,19.7,43.4,17.6,40.63,-1.1,759.7,99.0,2.0,51.0,-1.3,7,0,1,71.15383064772644,N,M
2016-02-19 07:10:00,50,0,19.85666667,36.26,17.89,37.52666667,20.1,38.21285714,17.89,36.4,17.0,45.69428571,-1.2,82.89666667,17.35666667,31.72333333,19.7,43.4,17.6,40.83714286,-1.12,759.75,98.5,2.0,52.66666667,-1.38,7,0,1,50.37346948025666,N,M
2016-02-19 07:30:00,100,10,19.79,36.1,17.79,37.06,20.1,38.26428571,18.09666667,36.5,17.0,45.22285714,-1.4266666669999999,82.03,17.29,31.13333333,19.675,42.3,17.6,40.3575,-1.15,759.85,97.5,2.0,56.0,-1.55,7,0,1,78.37156425961601,N,M
2016-02-19 07:50:00,40,10,19.73,36.29,17.79,36.96666667,20.08571429,38.12428571,18.39,36.13333333,17.0,44.92857143,-1.463333333,82.99666667,17.2,30.7,19.54,41.22,17.5,39.794000000000004,-1.18,759.95,96.5,2.0,59.33333333,-1.72,7,0,1,83.46007463974033,N,M
2016-02-19 08:10:00,40,0,19.7,36.4,17.7,37.09,20.0,37.82142857,18.29,35.82666667,17.0,44.63714286,-1.4266666669999999,83.33,17.2,30.5,19.5,40.44333333,17.5,39.054,-0.98,760.05,95.66666667,2.166666667,61.33333333,-1.62,8,0,1,63.717880546475754,N,M
2016-02-19 08:30:00,50,0,19.7,36.26666667,17.7,37.06,19.90571429,37.53857143,18.29,35.83333333,17.0,44.4,-1.3566666669999998,83.93,17.16666667,30.29,19.39,39.795,17.39,38.374,-0.55,760.15,95.0,2.5,62.0,-1.25,8,0,1,62.081649896207665,N,M
2016-02-19 08:40:00,60,10,19.7,36.09,17.7,36.93333333,19.89,37.5,18.23,35.56666667,16.956,44.2,-1.29,84.26333333,17.1,30.2,19.39,39.56666667,17.39,38.19428571,-0.33,760.2,94.66666667,2.666666667,62.33333333,-1.07,8,0,1,83.13780586945259,N,M
2016-02-19 08:50:00,200,0,19.7,36.09,17.66666667,36.83333333,19.86142857,37.39714286,18.2,35.36333333,16.99857143,43.81142857,-1.26,84.52666667,17.1,30.4,19.31,39.398,17.39,37.754,-0.12,760.25,94.33333333,2.833333333,62.66666667,-0.88,8,0,1,62.138492507265795,N,M
2016-02-19 09:00:00,340,0,19.66666667,36.86,17.6,36.7,19.79,36.95,18.2,35.23,17.12,42.8,-1.2,84.33333333,17.1,30.39,19.29,39.29,17.39,37.62428571,0.1,760.3,94.0,3.0,63.0,-0.7,9,1,0,117.0521779848668,D,M
2016-02-19 09:10:00,150,0,19.66666667,38.8,17.6,36.79,19.72571429,36.75714286,18.1,35.09,17.22571429,41.99714286,-1.05,84.845,17.1,30.32333333,19.29,39.12333333,17.39,37.48,0.45,760.3666667,93.0,2.833333333,56.0,-0.52,9,1,0,142.50330746596572,D,M
2016-02-19 09:20:00,120,0,19.63333333,37.8,17.6,36.86333333,19.7,36.7,18.1,35.03,17.29,41.513999999999996,-0.7666666670000001,85.53,17.1,30.29,19.29,38.96,17.39,37.22571429,0.8,760.4333333,92.0,2.666666667,49.0,-0.33,9,1,0,127.23969525291241,D,M
2016-02-19 09:30:00,70,0,19.63333333,37.13333333,17.63333333,37.03,19.7,36.7,18.1,34.86333333,17.34714286,41.12571429,-0.566666667,85.73,17.1,30.29,19.23857143,38.72285714,17.39,36.96,1.15,760.5,91.0,2.5,42.0,-0.15,9,1,0,115.36626714303858,D,M
2016-02-19 09:40:00,70,0,19.6,36.83333333,17.76,37.09,19.7,36.7,18.1,34.79,17.39,40.7675,-0.333333333,85.86666667,17.1,30.2,19.2,38.59,17.39,36.73857143,1.5,760.5666667,90.0,2.333333333,35.0,0.03,9,1,0,108.27541700684472,D,M
2016-02-19 09:50:00,90,0,19.6,36.7,17.86,37.0,19.7,36.7,18.13333333,34.79,17.39,40.59,0.0,86.06,17.1,30.2,19.2,38.5,17.39,36.516,1.85,760.6333333,89.0,2.166666667,28.0,0.22,9,1,0,105.88871858248413,D,M
2016-02-19 10:00:00,70,10,19.6,36.73,18.1,36.875,19.7,36.75142857,18.2225,34.8975,17.5,40.29,0.333333333,86.22666667,17.13333333,30.23,19.2,38.43333333,17.39,36.36857143,2.2,760.7,88.0,2.0,21.0,0.4,10,1,0,125.90094947970815,D,M
2016-02-19 10:10:00,80,0,19.6,36.86333333,18.2,36.62666667,19.7,36.79,18.29,35.0,17.5,40.26428571,0.533333333,86.43333333,17.13333333,30.29,19.16,38.356,17.39,36.236,2.42,760.75,87.83333333,2.166666667,21.33333333,0.58,10,1,0,106.87608496158302,D,M
2016-02-19 10:30:00,700,0,19.6,36.86333333,18.46333333,36.46666667,19.7,36.834,18.39,35.0,17.5,39.95571429,1.26,86.73,17.2,30.29,19.15,38.2675,17.412,36.218,2.85,760.85,87.5,2.5,22.0,0.95,10,1,0,103.6881858381989,D,M
2016-02-19 10:40:00,580,0,19.6,37.1,18.5,35.96666667,19.76571429,37.3,18.42666667,35.03,17.5,39.845,1.89,87.09,17.2,30.32333333,19.14,38.178000000000004,17.5,36.36857143,3.07,760.9,87.33333333,2.666666667,22.33333333,1.13,10,1,0,112.41065338368779,D,M
2016-02-19 10:50:00,320,10,19.6,37.03,18.56666667,35.82666667,19.996,38.0,18.5,35.16333333,17.5,39.79,2.163333333,87.09,17.2,30.4725,19.18,38.09,17.5,36.4,3.28,760.95,87.16666667,2.833333333,22.66666667,1.32,10,1,0,140.2298501326397,D,M
2016-02-19 11:00:00,280,10,19.6,37.09,18.6,35.93333333,20.29285714,38.23857143,18.5,35.16333333,17.5,39.89714286,2.433333333,87.39666667,17.26,30.63333333,19.13333333,38.16333333,17.5,36.47,3.5,761.0,87.0,3.0,23.0,1.5,11,1,0,147.38371187673712,D,M
2016-02-19 11:10:00,260,10,19.6,37.03,18.6,36.06,20.64,38.2,18.42666667,35.03,17.54,40.2,2.633333333,87.79666667,17.2,30.63333333,19.1,38.10833333,17.5,36.936,3.73,761.0333333,86.66666667,3.166666667,24.0,1.67,11,1,0,154.68748563362672,D,M
2016-02-19 11:30:00,390,0,19.6,37.2,18.7,36.56,20.976,37.714,18.39,35.06,17.58,41.552,3.163333333,88.19,17.29,30.89,19.1,38.09,17.6,38.145,4.2,761.1,86.0,3.5,26.0,2.0,11,1,0,135.52249646593705,D,M
2016-02-19 12:00:00,480,0,19.7,37.63333333,18.73,37.03,21.45285714,37.15285714,18.5,35.46333333,17.39,42.98,3.43,88.49333333,17.46333333,31.16666667,19.2,39.2,17.7,40.478,4.9,761.2,85.0,4.0,29.0,2.5,12,1,0,145.2666110489533,D,A
2016-02-19 12:10:00,610,0,19.89333333,41.96666667,18.79,37.36333333,21.5,37.13,18.56666667,35.59,17.39,43.332,3.693333333,88.66,17.63333333,31.23,19.236,39.2,17.7,40.69428571,5.12,761.1666667000003,84.0,4.0,29.0,2.55,12,1,0,202.87801104917335,D,A
2016-02-19 12:20:00,610,0,20.1,44.23333333,18.82333333,39.23333333,21.52857143,37.62142857,18.63333333,35.73,17.39,44.17142857,4.026666667,88.86666667,17.82666667,31.29,19.434,39.2,17.7,40.94,5.33,761.1333333,83.0,4.0,29.0,2.6,12,1,0,214.97230881672388,D,A
2016-02-19 12:30:00,390,0,20.2,42.19666667,18.96333333,40.1,21.815,39.1925,18.7,35.79,17.33,44.976000000000006,4.43,89.06333333,18.03333333,31.32333333,19.6,39.054,17.67142857,41.02285714,5.55,761.1,82.0,4.0,29.0,2.65,12,1,0,184.01841980693828,D,A
2016-02-19 12:50:00,240,0,20.32333333,40.42333333,19.1,40.06666667,22.46857143,41.06142857,18.76,35.96666667,17.33,45.518,5.226666667,87.63333333,18.23,31.39,19.736,38.82,17.7,41.26428571,5.98,761.0333333,80.0,4.0,29.0,2.75,12,1,0,176.3361965979627,D,A
2016-02-19 13:00:00,260,0,20.39,39.89,19.1,39.72333333,22.7,41.6175,18.79,36.0,17.29,45.62142857,5.433333332999999,87.63333333,18.29,31.39,19.79,38.59,17.7,41.333999999999996,6.2,761.0,79.0,4.0,29.0,2.8,13,1,0,180.88207551189046,D,A
2016-02-19 13:10:00,210,0,20.39,39.49,19.1,39.3975,22.8975,42.025,18.7225,36.0675,17.29,45.59,5.726666667000001,86.7,18.29,31.39,19.79,38.50875,17.65714286,41.36714286,6.35,760.9333333,77.5,4.0,30.83333333,2.65,13,1,0,185.8057145604959,D,A
2016-02-19 13:40:00,50,0,20.39,39.23333333,19.1,37.73,22.66,39.09,18.76,35.96666667,17.29,45.52571429,6.296666667,81.79666667,18.35666667,31.39,19.85666667,38.275,17.7,41.5,6.8,760.7333332999997,73.0,4.0,36.33333333,2.2,13,1,0,195.615115938066,D,A
2016-02-19 13:50:00,50,0,20.5,38.72333333,19.0,37.49,22.38142857,38.02714286,18.7,35.86333333,17.29,45.29,6.59,78.29,18.5,31.46333333,19.89,38.094,17.7,41.5,6.95,760.6666667000003,71.5,4.0,38.16666667,2.05,13,1,0,186.3445975039197,D,A
2016-02-19 14:10:00,350,0,20.5,38.23,19.03333333,37.62666667,22.06666667,37.11333333,18.73,35.82666667,17.29,45.0,7.1,73.59,18.66666667,31.26,19.92142857,37.97142857,17.79,41.42857143,7.05,760.55,69.33333333,4.166666667,40.0,1.72,14,1,0,168.10813616726946,D,A
2016-02-19 14:20:00,210,0,20.53333333,38.16333333,19.1,37.7,21.89,36.9,18.79,35.9,17.29,45.0,7.833333333,70.73,18.82333333,31.2,20.04,37.9,17.79,41.4,7.0,760.5,68.66666667,4.333333333,40.0,1.53,14,1,0,161.5686754086736,D,A
2016-02-19 14:30:00,50,0,20.6,38.03,19.16666667,37.7,21.79,36.79,18.79,35.96666667,17.29,44.94,8.033333333,66.9,18.96333333,31.06666667,20.1,37.856,17.79,41.28571429,6.95,760.45,68.0,4.5,40.0,1.35,14,1,0,156.6278568701176,D,A
2016-02-19 14:40:00,60,0,20.63333333,38.12666667,19.16666667,37.7,21.71285714,36.79,18.79,35.9,17.29,45.0,8.195,64.8425,19.13333333,30.85666667,20.2,37.656,17.85,41.276,6.9,760.4,67.33333333,4.666666667,40.0,1.17,14,1,0,156.36172486440816,D,A
2016-02-19 14:50:00,60,0,20.7,38.2,19.23,37.82666667,21.64,36.79,18.82333333,36.03,17.29,45.0,8.36,62.63,19.26,30.79,20.33,37.554,17.89,41.4,6.85,760.35,66.66666667,4.833333333,40.0,0.98,14,1,0,153.65632422390362,D,A
2016-02-19 15:10:00,330,0,20.79,38.03,19.39,37.79,21.5,36.9,18.82333333,35.9,17.29,45.0,8.39,62.55666667,19.46333333,30.5,20.476,37.378,17.89,41.5,6.92,760.3,66.16666667,5.0,38.16666667,0.93,15,1,0,147.95049587837272,D,A
2016-02-19 15:20:00,380,0,20.82333333,38.22666667,19.39,37.86333333,21.525,37.075,18.89,35.96666667,17.29,45.09,8.263333333,59.55666667,19.6,30.32666667,20.6,37.22571429,17.89,41.5,7.03,760.3,66.33333333,5.0,36.33333333,1.07,15,1,0,151.97248083293968,D,A
2016-02-19 15:40:00,240,0,20.92666667,39.19333333,19.5,38.16333333,22.04,38.834,18.89,35.7,17.29,45.24,8.1,59.75666667,19.73,30.03,20.718000000000004,36.994,17.89,41.475,7.27,760.3,66.66666667,5.0,32.66666667,1.33,15,1,0,176.28441151494118,D,A
2016-02-19 15:50:00,220,0,21.0,39.32666667,19.6,38.29,22.2225,38.925,18.89,35.59,17.29,45.42857143,8.1,60.36333333,19.85666667,29.89,20.79,36.76428571,17.934,41.4,7.38,760.3,66.83333333,5.0,30.83333333,1.47,15,1,0,180.5983246994995,D,A
2016-02-19 16:00:00,190,0,21.0,39.23,19.6,38.29,22.39,38.92857143,18.89,35.53,17.29,45.59,8.19,60.36333333,19.85666667,29.85666667,20.79,36.7,17.93714286,41.4,7.5,760.3,67.0,5.0,29.0,1.6,16,1,0,184.59353846142497,D,A
2016-02-19 16:40:00,50,0,21.0,38.83333333,19.6,38.2,22.66,37.858000000000004,18.79,35.16333333,17.29,45.94,7.8,58.03333333,19.7,29.56666667,20.7,36.378,17.92142857,41.4,6.83,760.1,68.33333333,5.0,36.33333333,1.33,16,1,0,188.05189661770837,D,A
2016-02-19 16:50:00,60,0,21.0,38.62666667,19.53333333,38.12666667,22.414,37.356,18.79,35.09,17.29,45.94285714,7.8,57.56666667,19.63333333,29.42666667,20.7,36.29,17.934,41.4,6.67,760.05,68.66666667,5.0,38.16666667,1.27,16,1,0,180.33088229485813,D,A
2016-02-19 17:00:00,40,0,21.0,38.33333333,19.56666667,38.0,22.29,37.11166667,18.73,35.2,17.29,45.9,7.6566666670000005,58.49666667,19.6,29.39,20.7,36.21285714,17.89,41.32142857,6.5,760.0,69.0,5.0,40.0,1.2,17,1,0,175.7031917960604,D,A
2016-02-19 17:10:00,50,0,21.0,38.07,19.5,38.0,22.1725,36.87,18.73,35.2,17.29,45.82142857,7.53,59.49666667,19.575,29.39,20.62857143,36.12142857,17.934,41.29,6.33,759.9666667,70.16666667,4.833333333,40.0,1.27,17,1,0,168.4843311618839,D,A
2016-02-19 17:20:00,90,0,21.0,37.9,19.46333333,37.86333333,22.04,36.736,18.7,35.29,17.29,45.79,7.33,60.36666667,19.5,29.46333333,20.6,36.2,17.90571429,41.29,6.17,759.9333333,71.33333333,4.666666667,40.0,1.33,17,1,0,164.81661370764968,D,A
2016-02-19 17:30:00,410,0,20.96333333,37.63333333,19.39,37.79,21.934,36.674,18.7,35.36333333,17.29,45.72285714,7.0925,61.3725,19.46333333,29.56666667,20.52857143,36.22571429,17.89,41.272,6.0,759.9,72.5,4.5,40.0,1.4,17,1,0,159.65146663417292,D,A
2016-02-19 18:10:00,250,0,20.89,38.03,19.2,38.36333333,22.54,37.516,18.6,35.46666667,17.29,45.60571429,5.526666667000001,64.46,19.2,29.63333333,20.7,37.536,17.89,41.111999999999995,5.27,759.8166667,77.0,3.833333333,40.0,1.55,18,1,0,177.9328845225874,D,A
2016-02-19 18:30:00,110,0,20.79,38.23,19.13333333,38.7,22.79,36.9,18.5,35.7,17.29,45.79,4.796666667,66.53333333,19.1,29.79,20.7,38.03571429,17.89,41.236000000000004,4.8,759.85,79.0,3.5,40.0,1.45,18,1,0,183.95492220977556,D,A
2016-02-19 18:40:00,90,20,20.79,38.36333333,19.1,38.82666667,22.7,36.71,18.5,35.73,17.29,45.9,4.4633333330000005,67.46,19.1,29.85666667,20.79,38.2,17.83285714,41.23857143,4.57,759.8666667,80.0,3.333333333,40.0,1.4,18,1,0,227.31405018219655,D,A
2016-02-19 19:00:00,40,0,20.79,38.29,19.06666667,38.86333333,22.35833333,36.36333333,18.8,36.53,17.29,45.9,3.86,69.76666667,19.0,29.79,20.79,38.2,17.79,41.22571429,4.1,759.9,82.0,3.0,40.0,1.3,19,0,1,131.16326564252117,N,N
2016-02-19 19:10:00,30,0,20.79,38.06,19.0,38.73,22.254,36.46,19.06666667,36.73,17.29,45.878,3.633333333,70.99333333,18.89,29.92666667,20.79,37.96,17.79,41.2,4.08,759.8333332999997,82.0,3.166666667,40.0,1.27,19,0,1,127.04241537046587,N,N
2016-02-19 19:20:00,50,0,20.73,37.93333333,18.96333333,38.59,22.1,36.5,19.1,36.45,17.26428571,45.76428571,3.5,72.26666667,18.89,30.0,20.65571429,37.78571429,17.79,41.25142857,4.07,759.7666667000003,82.0,3.333333333,40.0,1.23,19,0,1,122.08673949629494,N,N
2016-02-19 19:30:00,50,0,20.7,37.7,18.89,38.4975,22.02857143,36.42857143,19.0,36.23,17.29,45.7,3.363333333,72.59666667,18.79,30.0,20.6,37.616,17.79,41.29,4.05,759.7,82.0,3.5,40.0,1.2,19,0,1,119.416135248252,N,N
2016-02-19 19:50:00,50,0,20.6,37.36333333,18.79,38.2,21.90571429,36.23857143,18.89,36.23,17.254,45.44,3.09,74.49666667,18.76,30.1,20.445,37.345,17.79,41.25625,4.02,759.5666667,82.0,3.833333333,40.0,1.13,19,0,1,115.93772455816773,N,N
2016-02-19 20:10:00,40,0,20.56666667,37.16333333,18.7,38.06,21.79,36.2,18.79,36.2,17.2,45.15600000000001,3.09,75.86666667,18.6,30.1,20.35,37.254,17.79,40.95285714,4.1,759.4333333,81.0,4.333333333,40.0,1.02,20,0,1,113.38916023757795,N,N
2016-02-19 20:30:00,40,0,20.5,37.0,18.6,37.9,21.68,36.178000000000004,18.7,36.2,17.218,44.96,3.0,76.2,18.53333333,30.2,20.23857143,37.2,17.79,40.39714286,4.3,759.3,79.0,5.0,40.0,0.85,20,0,1,110.92695257507378,N,N
2016-02-19 21:00:00,50,0,20.35666667,36.66333333,18.5,37.79,21.5,36.07875,18.6,36.2,17.2,44.53857143,3.23,76.2,18.39,30.1,20.1,37.4,17.79,39.36,4.6,759.1,76.0,6.0,40.0,0.6,21,0,1,103.28709925295632,N,N
2016-02-19 21:10:00,40,0,20.29,36.59,18.39,37.59,21.5,36.0,18.56666667,36.2,17.2,44.48,3.29,75.93333333,18.39,30.1,20.1,37.46666667,17.76,39.02666667,4.58,759.05,76.16666667,6.0,40.0,0.63,21,0,1,106.94589226351613,N,N
2016-02-19 21:20:00,40,0,20.29,36.56,18.39,37.59,21.42142857,36.0,18.5,36.2,17.2,44.36857143,3.5,75.56,18.35666667,30.2,20.0,37.4,17.7,38.82666667,4.57,759.0,76.33333333,6.0,40.0,0.67,21,0,1,104.87666058969953,N,N
2016-02-19 21:30:00,30,0,20.23,36.43333333,18.35666667,37.59,21.39,36.0,18.5,36.2,17.2,44.2,3.5,75.22666667,18.29,30.2,20.0,37.4,17.7,38.56,4.55,758.95,76.5,6.0,40.0,0.7,21,0,1,102.77169791219498,N,N
2016-02-19 21:40:00,20,0,20.2,36.36333333,18.29,37.59,21.33285714,36.07714286,18.5,36.2,17.2,44.13714286,3.626666667,74.83,18.26,30.2,19.96333333,37.46666667,17.7,38.5,4.53,758.9,76.66666667,6.0,40.0,0.73,21,0,1,100.73514030787649,N,N
2016-02-19 21:50:00,30,0,20.2,36.29,18.29,37.59,21.272,36.09,18.39,36.2,17.16,44.071999999999996,3.76,74.43,18.26,30.2,19.89,37.4,17.7,38.43,4.52,758.85,76.83333333,6.0,40.0,0.77,21,0,1,97.92359098512318,N,N
2016-02-19 22:00:00,50,0,20.13333333,36.29,18.23,37.53,21.2,36.16857143,18.39,36.26,17.2,43.97142857,3.826666667,73.83,18.26,30.26,19.89,37.4,17.7,38.23,4.5,758.8,77.0,6.0,40.0,0.8,22,0,1,98.29831910225457,N,N
2016-02-19 22:10:00,50,0,20.13333333,36.23,18.2,37.46666667,21.16,36.2,18.39,36.2,17.2,43.856,3.9666666669999997,73.49666667,18.2,30.2,19.82333333,37.32666667,17.7,38.06,4.65,758.6666667000003,76.33333333,6.166666667,40.0,0.8,22,0,1,97.04362757061219,N,N
2016-02-19 22:20:00,50,0,20.06666667,36.16333333,18.2,37.4,21.1,36.13714286,18.315,36.2675,17.2,43.73857143,4.226666667,72.86333333,18.2,30.23,19.79,37.29,17.7,37.93333333,4.8,758.5333333,75.66666667,6.333333333,40.0,0.8,22,0,1,95.32817349277443,N,N
2016-02-19 22:30:00,40,0,20.0,36.09,18.2,37.4,21.1,36.09,18.29,36.29,17.2,43.678000000000004,4.366666667,72.19666667,18.2,30.29,19.79,37.29,17.66666667,37.76,4.95,758.4,75.0,6.5,40.0,0.8,22,0,1,95.033068121409,N,N
2016-02-19 22:50:00,50,0,19.92666667,36.09,18.1,37.4,21.06,36.054,18.29,36.46666667,17.2,43.553999999999995,4.56,70.5,18.13333333,30.29,19.7,37.29,17.6,37.56,5.25,758.1333333,73.66666667,6.833333333,40.0,0.8,22,0,1,95.82140267405751,N,N
2016-02-19 23:00:00,50,0,19.96333333,36.09,18.06666667,37.36333333,21.0,36.0,18.29,36.5,17.2,43.4375,4.69,70.15666667,18.1,30.32333333,19.7,37.29,17.6,37.5,5.4,758.0,73.0,7.0,40.0,0.8,23,0,1,95.81594218958199,N,N
2016-02-19 23:10:00,30,0,19.89,36.09,18.0,37.36333333,21.0,36.0,18.23,36.5,17.15714286,43.4,4.7975,70.0225,18.1,30.39,19.63333333,37.23,17.6,37.4,5.52,757.9,72.83333333,7.333333333,40.0,0.88,23,0,1,96.61119800032989,N,N
2016-02-19 23:30:00,50,0,19.82333333,36.03,18.0,37.29,20.89,36.0,18.2,36.5,17.2,43.29,5.03,69.76333333,18.0,30.39,19.6,37.29,17.6,37.29,5.75,757.7,72.5,8.0,40.0,1.05,23,0,1,93.2385410306708,N,N
2016-02-20 00:00:00,30,0,19.79,36.26,17.96333333,37.53,20.89,35.9,18.2,36.59,17.14,43.2,5.3,69.52666667,18.0,30.72666667,19.53333333,37.65666667,17.53333333,37.19333333,6.1,757.4,72.0,9.0,40.0,1.3,0,0,1,78.56150192343208,N,N
2016-02-20 00:20:00,30,0,19.7,36.59,17.89,37.79,20.89,36.05142857,18.1,36.7,17.1,43.4,5.466666667,69.86666667,18.0,31.0,19.65,38.55,17.6,37.82666667,6.17,757.1666667000003,72.66666667,9.0,40.0,1.53,0,0,1,79.62053251301685,N,N
2016-02-20 00:40:00,50,0,19.7,36.7,17.89,37.93333333,20.79,36.26428571,18.1,36.73,17.1,43.553999999999995,5.763333332999999,69.66,18.0,31.2,19.63333333,39.26,17.6,38.12666667,6.23,756.9333333,73.33333333,9.0,40.0,1.77,0,0,1,74.77320829884641,N,N
2016-02-20 01:00:00,60,0,19.66666667,36.83333333,17.82333333,38.06666667,20.83285714,36.53714286,18.0,36.73,17.1,43.79,5.8666666670000005,69.99,18.0,31.39,19.53333333,39.56,17.6,38.4,6.3,756.7,74.0,9.0,40.0,2.0,1,0,1,76.6397223139754,N,N
2016-02-20 01:10:00,50,0,19.6,36.79,17.82333333,38.2,20.865,36.6725,18.0,36.79,17.1,43.80571429,5.9,71.23,18.0,31.53333333,19.56666667,39.82666667,17.6,38.4,6.17,756.55,76.16666667,9.333333332999999,37.0,2.23,1,0,1,75.03469381409766,N,N
2016-02-20 01:30:00,40,0,19.6,36.93333333,17.79,38.29,20.89,36.9,18.0,36.8725,17.1,44.0,5.763333332999999,74.65666667,18.0,31.7,19.5,40.5,17.6,38.72333333,5.9,756.25,80.5,10.0,31.0,2.7,1,0,1,74.7987532767917,N,N
2016-02-20 01:40:00,50,0,19.6,37.0,17.79,38.4,20.89,36.9,18.0,36.96666667,17.1,44.036,5.623333333,76.53,18.0,31.76,19.5,40.83333333,17.6,38.93333333,5.77,756.1,82.66666667,10.33333333,28.0,2.93,1,0,1,73.60556843114628,N,N
2016-02-20 01:50:00,40,0,19.56666667,37.12666667,17.79,38.4975,20.89,36.97,17.96333333,37.0,17.1,44.10571429,5.466666667,78.92666667,18.0,31.89,19.5,41.19333333,17.6,39.06,5.63,755.95,84.83333333,10.66666667,25.0,3.17,1,0,1,73.51397859178908,N,N
2016-02-20 02:00:00,50,0,19.5,37.2,17.73,38.59,20.89,37.09,17.89,37.06,17.1,44.218,5.325,80.875,18.0,31.96333333,19.5,41.66,17.6,39.32666667,5.5,755.8,87.0,11.0,22.0,3.4,2,0,1,74.27792610978585,N,N
2016-02-20 02:10:00,50,0,19.5,37.2,17.79,38.7,20.86142857,37.06428571,17.89,37.12666667,17.1,44.29,5.3,82.96666667,18.0,32.03,19.5,42.45666667,17.6,39.52666667,5.43,755.7333332999997,88.16666667,10.66666667,25.83333333,3.53,2,0,1,69.21349345402112,N,N
2016-02-20 02:20:00,60,0,19.5,37.2,17.79,38.76,20.79,37.09,17.89,37.26,17.1,44.29,5.3,84.26666667,17.92666667,32.16333333,19.5,43.06333333,17.6,39.645,5.37,755.6666667000003,89.33333333,10.33333333,29.66666667,3.67,2,0,1,65.01990771659055,N,N
2016-02-20 02:30:00,40,0,19.5,37.29,17.7,38.82666667,20.79,37.18428571,17.89,37.29,17.1,44.38428571,5.3,85.13333333,17.945,32.245,19.5,43.8,17.6,39.82666667,5.3,755.6,90.5,10.0,33.5,3.8,2,0,1,65.11517430550961,N,N
2016-02-20 02:40:00,30,0,19.5,37.36333333,17.7,38.9,20.772,37.218,17.89,37.36333333,17.08,44.44,5.3,85.82333333,18.0,32.32666667,19.5,44.06,17.6,40.02666667,5.23,755.5333333,91.66666667,9.666666667000001,37.33333333,3.93,2,0,1,64.13865115102178,N,N
2016-02-20 02:50:00,20,0,19.445,37.4,17.7,39.0,20.7,37.26428571,17.89,37.43333333,17.07142857,44.47142857,5.226666667,86.36333333,18.0,32.4,19.5,44.26666667,17.6,40.15666667,5.17,755.4666667,92.83333333,9.333333332999999,41.16666667,4.07,2,0,1,60.98595144910652,N,N
2016-02-20 03:10:00,20,0,19.39,37.5,17.7,39.12666667,20.6,37.2,17.89,37.53,17.04,44.536,5.19,87.52333333,17.89,32.59,19.53333333,44.53,17.6,40.43333333,5.17,755.2833333,93.83333333,9.166666667000001,48.33333333,4.25,3,0,1,58.53275257059059,N,N
2016-02-20 03:20:00,50,0,19.39,37.53,17.7,39.2,20.58,37.2,17.82333333,37.59,17.04285714,44.55142857,5.19,88.29333333,17.89,32.7,19.53333333,44.59,17.6,40.56,5.23,755.1666667000003,93.66666667,9.333333332999999,51.66666667,4.3,3,0,1,57.713630370331344,N,N
2016-02-20 03:30:00,50,0,19.39,37.59,17.63333333,39.23,20.5,37.22571429,17.79,37.59,17.06,44.65600000000001,5.263333333,88.7,17.89,32.76,19.6,44.745,17.6,40.73,5.3,755.05,93.5,9.5,55.0,4.35,3,0,1,57.60093141593987,N,N
2016-02-20 03:40:00,50,0,19.39,37.7,17.63333333,39.29,20.5,37.29,17.79,37.66333333,17.1,44.72571429,5.3,88.96333333,17.89,32.82666667,19.6,44.79,17.6,40.86333333,5.37,754.9333333,93.33333333,9.666666667000001,58.33333333,4.4,3,0,1,58.33427358437851,N,N
2016-02-20 03:50:00,60,0,19.32333333,37.7,17.6,39.32666667,20.5,37.35285714,17.79,37.73,17.0,44.7,5.366666667,89.15666667,17.89,32.9,19.53333333,44.86333333,17.6,41.03,5.43,754.8166667,93.16666667,9.833333332999999,61.66666667,4.45,3,0,1,57.53153375275886,N,N
2016-02-20 04:10:00,50,0,19.29,37.86333333,17.6,39.43333333,20.5,37.4,17.79,37.82666667,17.04,44.798,5.5,89.59,17.89,33.06,19.5,44.96666667,17.63333333,41.36,5.55,754.6166667,93.5,9.833333332999999,64.33333333,4.62,4,0,1,58.00112395667654,N,N
