,date,Applicances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,d_date,time
914,2016-01-29 00:00:00,,0,18.79,43.59,17.79,44.09,19.5,43.09,17.5,43.79,17.0,51.46111111,0.9,96.39666667,17.785,38.9,17.83444444,45.24,16.745,43.79,3.0,765.2,86.0,5.0,40.0,0.9,2016-01-29,00:00:00
915,2016-01-29 01:10:00,,0,18.6,43.4,17.7,44.09,19.5,42.73,17.39,43.62666667,16.92055556,51.31444444,1.2,97.36666667,17.7,38.9,17.72,45.18777778,16.7,43.59,3.37,765.1,83.16666667,5.0,40.0,0.7,2016-01-29,01:10:00
916,2016-01-29 02:40:00,,0,18.5,43.29,17.6,44.0,19.39,42.59,17.29,43.59,16.89,51.15722222,1.76,98.19,17.5,38.79,17.6,45.0,16.6,43.23,3.67,764.7,81.33333333,5.666666667,40.0,0.7,2016-01-29,02:40:00
917,2016-01-29 04:20:00,,0,18.39,43.09,17.42666667,43.82666667,19.1,42.36333333,17.2,43.46666667,16.86777778,50.95555556,3.326666667,99.12333333,17.39,38.79,17.5,45.035,16.5,43.09,4.3,764.7,81.66666667,6.0,40.0,1.37,2016-01-29,04:20:00
918,2016-01-29 05:30:00,,0,18.29,43.09,17.29,43.76,19.0,42.2,17.13333333,43.5,16.79,50.745,3.433333333,96.56333333,17.29,38.87555556,17.41444444,45.025,16.39,43.03,4.4,764.3,81.5,7.0,40.0,1.5,2016-01-29,05:30:00
919,2016-01-29 10:40:00,,0,18.0,43.5,17.16666667,44.2,19.1,42.03,16.89,43.9,16.7,50.4,6.793333333,84.46333333,17.07777778,39.17555556,17.18333333,45.5,16.29,43.4,6.5,763.8,80.66666667,8.333333332999999,40.0,3.4,2016-01-29,10:40:00
920,2016-01-29 12:20:00,,0,18.0,43.9,17.13333333,44.4,19.0,42.0,16.82333333,44.23,16.67777778,50.27,8.16,83.93333333,17.04666667,39.542,17.1,46.07,16.2,43.645,7.6,763.8,82.33333333,9.333333332999999,40.0,4.77,2016-01-29,12:20:00
921,2016-01-29 14:10:00,,0,17.89,44.4,17.1,44.7,19.0,42.09,16.79,44.62666667,16.61666667,50.2,8.6,82.69,17.0,39.98888889,17.07222222,46.63111111,16.26,44.2,8.3,762.95,83.33333333,10.83333333,40.0,5.57,2016-01-29,14:10:00
922,2016-01-29 22:50:00,,0,20.29,43.7,19.79,43.0,20.0,44.2,16.7,46.29,16.7,51.71,9.0,85.33,16.79,42.29,18.755,51.29,16.29,47.2,9.02,760.8333332999999,83.0,10.0,40.0,6.3,2016-01-29,22:50:00
923,2016-01-29 23:00:00,,0,20.26,43.66333333,19.79,43.06,20.0,44.2,16.7,46.29,16.7,51.74,9.0,85.56333333,16.82888889,42.33277778,18.81777778,51.32055556,16.23,47.15666667,9.0,760.7,83.0,10.0,40.0,6.3,2016-01-29,23:00:00
924,2016-01-30 01:50:00,,0,19.7,43.9,19.0,43.4,20.0,44.7,16.6,46.4,16.71,51.79,9.1,84.56333333,16.82333333,42.43333333,18.82888889,52.24111111,16.35666667,48.29,8.85,758.9333333,85.33333333,10.0,28.33333333,6.43,2016-01-30,01:50:00
925,2016-01-30 03:40:00,,0,19.35666667,44.0,18.66666667,43.76,19.89,44.79,16.6,46.5,16.7,51.60222222,9.1,83.76666667,16.80666667,42.50388889,18.67777778,53.54111111,16.39,48.7,9.07,757.1,82.33333333,11.0,40.0,6.23,2016-01-30,03:40:00
926,2016-01-30 04:50:00,,0,19.2,44.16333333,18.5,44.03,19.79,44.7,16.53333333,46.59,16.7,51.645,8.89,88.76666667,16.83444444,42.57,18.53888889,53.79,16.39,48.79,8.77,756.2,87.0,11.83333333,40.0,6.7,2016-01-30,04:50:00
927,2016-01-30 05:40:00,,0,19.1,44.4,18.39,44.2,19.89,44.9,16.5,46.7,16.7,51.745,8.83,92.99666667,16.82888889,42.735,18.5,54.26333333,16.39,49.03,8.57,755.7,92.0,11.33333333,44.0,7.27,2016-01-30,05:40:00
928,2016-01-30 07:50:00,,0,18.85666667,44.96666667,18.1,44.9,19.89,45.2,16.5,47.2,16.7,51.9,8.226666667,99.9,16.85111111,43.12388889,18.39,54.59833333,16.42666667,49.53,8.47,754.3666667,91.5,11.83333333,24.16666667,7.15,2016-01-30,07:50:00
929,2016-01-30 09:00:00,,0,18.79,46.025,18.06666667,45.29,19.7,44.5,16.39,47.2,16.7,51.9,8.3,99.9,16.79,43.41555556,18.29,54.565,16.42666667,49.56666667,8.6,753.4,89.0,12.0,40.0,6.9,2016-01-30,09:00:00
930,2016-01-30 10:00:00,,0,19.0,46.09,18.53333333,45.36333333,19.6,44.5,16.39,47.5,16.7,51.9,8.5,99.9,16.79,43.74,18.29,54.38777778,16.39,49.03,8.5,752.8,92.0,11.0,20.0,7.2,2016-01-30,10:00:00
931,2016-01-30 10:50:00,,0,19.35666667,46.33333333,19.2,45.15666667,19.79,44.7,16.39,47.59,18.05444444,69.87055556,8.463333333,99.9,16.79,44.0,18.255,54.46111111,16.39,48.79,8.5,752.3,92.0,11.0,57.5,7.2,2016-01-30,10:50:00
932,2016-01-30 22:40:00,,0,22.06666667,42.19333333,21.39,40.59,20.89,44.32666667,19.1,42.06666667,19.1,49.37611111,2.5,98.26333333,16.92666667,38.44777778,20.79,47.11388889,16.365,44.575,3.73,754.6666667000001,86.66666667,5.0,28.33333333,1.63,2016-01-30,22:40:00
933,2016-01-30 23:00:00,,0,21.89,41.93333333,21.26,40.76,20.79,44.4,19.0,42.29,18.82888889,50.45388889,2.93,98.73,16.98777778,38.745,20.79,47.71277778,16.5,46.15666667,4.0,754.7,88.0,5.0,28.0,2.1,2016-01-30,23:00:00
934,2016-01-30 23:10:00,,0,21.89,42.06,21.2,40.76,20.79,44.4,18.92666667,42.36333333,18.725,50.92833333,3.23,98.93333333,16.98777778,38.89833333,20.81222222,47.985,16.5,46.36333333,4.08,754.7,87.83333333,5.0,28.16666667,2.17,2016-01-30,23:10:00
935,2016-01-31 02:00:00,,0,21.1,42.0,20.2,41.5,20.82333333,44.4,18.39,43.36333333,18.07777778,54.33277778,3.4666666669999997,98.69,17.01666667,39.65722222,20.5,51.11055556,16.6,48.5,3.6,754.6,91.0,4.0,40.0,2.2,2016-01-31,02:00:00
936,2016-01-31 04:50:00,,0,20.5,42.29,19.5,41.96666667,20.96333333,44.29,18.0,43.5,17.79,54.68777778,3.9,99.33333333,17.05555556,39.81444444,20.1,52.90333333,16.79,49.5,4.4,754.9,90.83333333,4.0,40.0,2.98,2016-01-31,04:50:00
937,2016-01-31 05:20:00,,0,20.39,42.32666667,19.39,42.0,20.89,44.4,18.0,43.59,17.7,54.59,4.03,99.43333333,17.04444444,39.83888889,20.0,53.31055556,16.79,49.62666667,4.3,754.7,92.0,4.0,35.33333333,3.07,2016-01-31,05:20:00
938,2016-01-31 09:10:00,,10,20.13333333,43.53,19.32333333,42.36333333,20.53333333,43.82666667,18.76,43.2,17.5,53.145,5.06,99.9,16.98777778,39.715,19.5,51.32777778,16.89,48.72333333,5.08,754.25,92.16666667,4.166666667,38.0,3.9,2016-01-31,09:10:00
939,2016-01-31 23:30:00,,10,22.39,46.32666667,21.42666667,45.93333333,21.7,46.5,19.32333333,49.79,20.2,53.55722222,11.33,99.9,19.0,49.75166667,21.82888889,54.20888889,17.29,51.59,11.4,755.25,95.0,8.0,35.0,10.6,2016-01-31,23:30:00
940,2016-02-01 00:10:00,,10,22.2,46.43333333,21.29,46.2,21.7,46.5,19.23,49.62666667,20.01111111,53.07333333,11.39,99.9,19.0,50.2,21.7,55.57166667,17.29,51.76,11.5,755.6333333,93.5,8.166666667000001,29.16666667,10.42,2016-02-01,00:10:00
941,2016-02-01 00:50:00,,10,22.03333333,46.79,21.1,46.46666667,21.6,46.5,19.2,49.5,19.89,52.89277778,11.39,99.9,19.1,50.30833333,21.67777778,56.34444444,17.35666667,51.93333333,11.5,756.1666667000001,91.5,8.833333332999999,37.83333333,10.08,2016-02-01,00:50:00
942,2016-02-01 03:40:00,,10,21.5,47.09,20.6,46.96666667,21.7,46.62666667,18.89,49.29,19.6,52.2,10.8,99.9,19.1,51.145,21.2,58.67555556,17.5,52.7,10.87,757.8333332999999,93.66666667,6.666666667,62.33333333,9.87,2016-02-01,03:40:00
943,2016-02-01 08:20:00,,10,21.0,48.2,20.1,47.7,21.5,46.73,20.32333333,49.1,19.1,54.085,10.72666667,96.16666667,19.08888889,50.22666667,20.6,55.28055556,17.7,52.86333333,10.73,759.5,86.33333333,7.666666667,22.66666667,8.53,2016-02-01,08:20:00
944,2016-02-01 09:10:00,,10,21.06666667,47.73,20.29,47.16333333,21.39,46.46666667,19.89,48.46666667,19.01111111,53.91111111,10.89,88.93,19.0,48.91555556,20.45111111,53.485,17.7,52.295,11.02,759.75,80.33333333,8.833333332999999,22.16666667,7.7,2016-02-01,09:10:00
945,2016-02-02 03:10:00,,0,22.39,45.9,21.42666667,45.43333333,23.26,45.86333333,20.7,48.93333333,20.0,59.38166667,10.19,99.9,18.81777778,46.2,20.81222222,56.30944444,18.1,52.22333333,10.42,759.35,93.16666667,7.166666667,40.5,9.38,2016-02-02,03:10:00
946,2016-02-02 04:30:00,,0,22.2,46.0,21.29,45.79,23.2,46.0,20.39,49.09,19.86777778,58.87555556,10.16,99.9,18.81222222,46.31444444,20.79,56.285,18.2,52.4,9.75,759.0,97.0,5.0,53.0,9.25,2016-02-02,04:30:00
947,2016-02-02 06:10:00,,0,22.0,46.09,21.1,45.9,23.15,46.2,20.2,49.2,19.79,58.41666667,9.39,99.9,18.79,46.0,20.7,56.005,18.2,52.5,9.33,758.45,93.16666667,6.0,60.83333333,8.3,2016-02-02,06:10:00
948,2016-02-02 06:30:00,,0,21.89,46.09,21.0,45.79,23.16666667,46.2,20.1,49.12666667,19.765,58.30833333,9.39,99.9,18.79,45.94444444,20.7,56.255,18.23,52.62666667,9.4,758.35,91.5,6.0,52.5,8.1,2016-02-02,06:30:00
949,2016-02-02 15:20:00,,0,21.79,47.66,21.1,46.5,22.29,45.93333333,20.53333333,47.12666667,19.6,54.34055556,7.745,98.9,18.7,43.45,19.945,50.145,18.5,51.29,7.5,756.2,90.33333333,6.333333333,28.66666667,6.0,2016-02-02,15:20:00
950,2016-02-03 00:10:00,,20,21.79,44.59,21.23,42.73,21.68888889,45.48888889,21.5,45.79,20.0,67.75222222,4.466666667,95.89666667,18.57777778,40.92777778,21.5,52.02111111,18.1,46.7,5.33,758.5,84.5,5.666666667,40.0,2.87,2016-02-03,00:10:00
951,2016-02-03 01:40:00,,0,21.5,44.29,20.92666667,42.5,21.66666667,45.43,21.35666667,45.59,19.79,65.51722222,3.76,93.93333333,18.5,41.07,21.245,51.545,18.1,47.56,4.53,758.5,84.0,4.0,40.0,2.0,2016-02-03,01:40:00
952,2016-02-03 04:30:00,,0,21.16666667,43.79,20.5,42.4,21.89,45.9,20.7,45.5,19.52222222,62.66722222,3.79,95.93333333,18.5,41.01,20.89,52.715,18.1,49.26,4.65,757.8,89.5,4.5,34.5,3.1,2016-02-03,04:30:00
953,2016-02-03 05:50:00,,0,21.0,43.7,20.29,42.4,22.0,45.9,20.5,45.4,19.41444444,61.735,3.626666667,95.26333333,18.5,41.005,20.81777778,52.00833333,18.2,49.73,4.55,757.6166667,89.16666667,4.0,38.16666667,2.88,2016-02-03,05:50:00
954,2016-02-04 00:20:00,,0,22.1,43.16333333,21.29,42.0,22.51111111,44.0,20.73,42.29,19.2,61.41944444,2.59,86.73,18.6,37.9,22.93277778,46.26555556,18.29,45.69,2.7,765.4,89.33333333,2.333333333,36.33333333,1.03,2016-02-04,00:20:00
955,2016-02-04 01:10:00,,0,21.89,42.9,21.1,42.0,22.5,43.96111111,20.6,42.12666667,19.1,60.11222222,2.09,88.3,18.6,38.09,22.7,47.635,18.29,46.82666667,1.78,765.65,91.83333333,3.0,28.83333333,0.57,2016-02-04,01:10:00
956,2016-02-04 02:00:00,,0,21.66666667,42.66333333,20.89,42.0,22.6,43.77,20.5,42.09,19.0,59.145,1.2,88.13333333,18.6,38.09,22.40277778,47.61333333,18.35666667,47.4,2.2,765.9,91.0,3.0,28.0,0.9,2016-02-04,02:00:00
957,2016-02-04 02:50:00,,0,21.53333333,42.5,20.76,41.9,22.5,43.79,20.39,42.0,19.0,58.465,1.3566666669999998,89.36,18.59444444,38.10222222,22.11111111,48.37277778,18.39,47.82666667,2.03,765.9,89.33333333,3.0,23.83333333,0.48,2016-02-04,02:50:00
958,2016-02-04 05:00:00,,0,21.2,42.09,20.39,41.6725,22.16111111,43.9,20.1,41.62666667,18.89,57.12666667,0.8666666670000001,91.53333333,18.5,38.09,21.72,48.59,18.39,48.2,2.2,765.2,91.0,3.0,40.0,0.8,2016-02-04,05:00:00
959,2016-02-04 05:20:00,,0,21.13333333,42.09,20.29,41.7,22.1,44.0,20.03333333,41.53,18.81777778,56.85611111,1.323333333,92.33333333,18.5,38.09,21.66666667,48.62722222,18.35666667,48.29,2.37,765.0666667,91.0,3.333333333,40.0,0.97,2016-02-04,05:20:00
960,2016-02-04 06:30:00,,0,21.0,42.0,20.2,41.5,22.1,44.09,19.89,41.59,18.78,56.405,2.126666667,93.56333333,18.49388889,38.085,21.5,48.59,18.29,48.2,3.05,764.4,91.5,4.0,34.5,1.75,2016-02-04,06:30:00
961,2016-02-04 09:00:00,,20,20.79,43.72333333,19.96333333,42.56666667,21.60555556,43.005,20.66333333,42.96666667,18.7,55.52944444,4.165,95.5675,18.30111111,37.845,21.0,46.63333333,18.32333333,47.29,4.0,762.6,95.0,6.0,63.0,3.3,2016-02-04,09:00:00
962,2016-02-04 23:00:00,,20,22.7,44.0,21.89,42.66333333,22.02222222,44.145,20.89,45.62666667,19.29,76.40166667,7.8,95.06333333,18.41444444,40.72,21.39,51.87388889,18.29,46.43333333,6.8,765.2,94.0,2.0,29.0,5.9,2016-02-04,23:00:00
963,2016-02-05 02:40:00,,0,21.82333333,44.53,21.06666667,43.9,22.1,44.68777778,20.5,45.86333333,18.98166667,67.18555556,8.1,98.09,18.5,41.59,21.12222222,55.29,18.39,49.06,7.83,764.8,99.0,2.666666667,39.33333333,7.63,2016-02-05,02:40:00
964,2016-02-05 05:10:00,,0,21.53333333,45.09,20.7,44.56,22.39,44.80222222,20.2,46.16333333,18.79,65.17333333,9.066666667,98.65666667,18.5,42.29,21.0,54.95,18.5,50.4,8.8,764.3166667,97.0,4.0,58.0,8.3,2016-02-05,05:10:00
965,2016-02-05 05:20:00,,0,21.5,45.12666667,20.7,44.62666667,22.39,44.79611111,20.1,46.23,18.79,65.045,9.1,98.69,18.5,42.35722222,20.98777778,54.83277778,18.5,50.4,8.8,764.2333332999999,97.0,4.0,55.0,8.3,2016-02-05,05:20:00
966,2016-02-05 05:40:00,,0,21.5,45.23,20.7,44.7,22.39,44.83277778,20.1,46.29,18.79,64.9,9.1,98.59,18.5,42.4,20.98166667,54.715,18.5,50.5,8.8,764.0666667,97.0,4.0,49.0,8.3,2016-02-05,05:40:00
967,2016-02-05 07:50:00,,0,21.29,46.26666667,20.46333333,45.2,21.98777778,44.21277778,19.92666667,46.7,18.7,63.76555556,9.1,98.59,18.5,42.89111111,20.775,54.01722222,18.6,50.43333333,8.78,763.6,99.0,4.0,31.66666667,8.58,2016-02-05,07:50:00
968,2016-02-05 09:20:00,,0,21.2,46.12666667,20.32333333,45.4,21.80666667,44.30833333,19.865,46.9,18.62777778,60.13,9.19,98.59,18.39,43.755,20.5,51.89277778,18.6,49.62666667,8.87,763.7,98.0,4.666666667,43.66666667,8.57,2016-02-05,09:20:00
969,2016-02-05 13:50:00,,0,22.0,47.1,21.6,44.095,21.89,44.68777778,20.0,48.62666667,18.60555556,57.68777778,10.56666667,92.63333333,18.5,44.4,20.1,50.59,18.6,48.9,9.8,762.2,90.0,5.833333333,38.16666667,8.22,2016-02-05,13:50:00
970,2016-02-05 16:20:00,,10,22.2,44.66333333,21.79,43.29,22.0,44.4,20.1,47.59,18.7,56.845,10.5,90.4,18.5,44.2,19.92055556,50.09,18.6,48.79,9.87,760.9,89.33333333,5.0,40.0,8.2,2016-02-05,16:20:00
971,2016-02-05 17:10:00,,0,22.2,44.5,21.79,43.12666667,22.06666667,44.36333333,20.0,47.5,18.7,56.565,10.42666667,89.82333333,18.5,44.16944444,19.89,50.09,18.6,48.59,9.97,760.6333333,89.83333333,4.833333333,40.0,8.35,2016-02-05,17:10:00
972,2016-02-05 17:20:00,,0,22.23,44.4,21.82333333,43.09,22.0,44.36333333,20.1,47.59,18.7,56.555,10.36,89.26333333,18.5,44.09,19.89,50.09,18.6,48.59,9.93,760.5666667,89.66666667,4.666666667,40.0,8.3,2016-02-05,17:20:00
973,2016-02-06 00:50:00,,0,22.1,45.0,21.5,43.76,22.63333333,45.26666667,20.03333333,47.53,18.7,56.29,9.6,87.23,18.6,43.28,20.79,54.31444444,18.79,49.56,9.55,757.05,84.16666667,5.0,40.0,6.97,2016-02-06,00:50:00
974,2016-02-06 01:30:00,,0,22.0,45.06,21.39,43.79,22.6,45.09,19.96333333,47.43333333,18.7,56.29,9.66,86.3,18.6,43.2,20.79,55.135,18.79,49.79,9.2,756.45,85.5,5.0,40.0,6.9,2016-02-06,01:30:00
975,2016-02-06 03:20:00,,0,21.6,45.79,21.1,44.0,22.6,45.29,19.79,47.2,18.7,56.02,9.033333333,86.16,18.6,43.015,20.7,55.60333333,18.89,50.26,9.17,755.5666667,84.33333333,4.666666667,40.0,6.63,2016-02-06,03:20:00
976,2016-02-06 05:10:00,,0,21.39,45.9,20.79,43.9,22.5,45.09,19.63333333,46.96333333,18.69444444,55.775,8.533333333,86.39666667,18.6,42.765,20.7,54.9,18.89,50.43333333,8.77,754.55,84.0,6.833333333,40.0,6.27,2016-02-06,05:10:00
977,2016-02-06 05:30:00,,0,21.39,45.9,20.79,43.9,22.39,45.16333333,19.6,46.9,18.7,55.71,8.5,86.93333333,18.6,42.7,20.7,54.745,18.89,50.5,8.7,754.45,84.0,6.5,40.0,6.2,2016-02-06,05:30:00
978,2016-02-06 06:10:00,,0,21.29,45.9,20.745,44.0,22.35666667,45.4,19.6,46.9,18.6,55.51,8.39,86.83333333,18.6,42.62666667,20.7,54.48888889,18.96333333,50.5,8.58,754.2,84.33333333,6.0,40.0,6.13,2016-02-06,06:10:00
979,2016-02-06 07:00:00,,0,21.26,45.76,20.7,44.0,22.2,45.09,19.5,46.79,18.62777778,55.42777778,8.226666667,87.39666667,18.6,42.555,20.65555556,53.99277778,18.89,50.59,8.5,753.7,86.0,6.0,40.0,6.3,2016-02-06,07:00:00
980,2016-02-06 08:40:00,,0,21.1,45.7,20.5,43.9,22.23,45.32666667,19.39,46.59,18.6,55.2,7.623333333,92.96666667,18.6,42.4,20.5,53.755,19.0,50.66333333,7.97,753.5,87.0,6.0,36.33333333,5.87,2016-02-06,08:40:00
981,2016-02-06 11:00:00,,0,21.0,45.23,20.29,43.7,21.79,43.9,20.2,46.83333333,18.61666667,53.66333333,9.166666667000001,83.09666667,18.5,41.43888889,20.5,52.0,18.89,48.5,8.8,752.8,83.0,6.0,40.0,6.0,2016-02-06,11:00:00
982,2016-02-06 11:20:00,,0,21.0,45.22333333,20.29,43.59,21.7,43.73,20.06666667,46.13333333,18.85388889,61.97388889,9.626666667,80.23333333,18.5,41.4,20.49388889,51.49666667,18.89,48.23,9.17,752.5666667,81.33333333,7.0,40.0,6.07,2016-02-06,11:20:00
983,2016-02-06 13:40:00,,0,21.0,45.36333333,20.39,43.76,21.39,43.545,19.79,46.72333333,19.56666667,80.485,11.19,70.46666667,18.6,41.29,21.29,50.68222222,18.89,47.29,10.63,750.4666667,74.0,10.66666667,40.0,6.13,2016-02-06,13:40:00
984,2016-02-07 02:30:00,,0,22.13333333,43.5,21.42666667,43.2,21.89,44.79,19.1,44.59,19.2,61.61777778,10.72666667,63.06666667,18.79,40.18777778,22.06666667,51.86333333,19.1,49.46666667,11.3,741.45,64.0,9.0,40.0,4.6,2016-02-07,02:30:00
985,2016-02-07 02:40:00,,0,22.1,43.59,21.39,43.23,21.96333333,44.79,19.1,44.59,19.18888889,61.47222222,10.66,64.36333333,18.79,40.2,22.00555556,51.81444444,19.1,49.5,11.07,741.3333332999999,66.0,8.666666667000001,40.0,4.83,2016-02-07,02:40:00
986,2016-02-07 04:00:00,,0,21.79,44.03,21.13333333,43.79,22.16666667,44.9,19.0,44.79,19.1,60.63277778,9.66,75.62666667,18.79,40.555,21.79,54.34555556,19.2,49.9,9.5,740.8,81.0,8.0,29.0,6.4,2016-02-07,04:00:00
987,2016-02-07 04:30:00,,0,21.79,44.29,21.1,44.0,22.29,44.9,19.0,44.93333333,19.1,60.4,9.13,83.39333333,18.79,40.82055556,21.79,54.79,19.15,50.1175,8.95,741.05,87.5,8.0,25.0,6.9,2016-02-07,04:30:00
988,2016-02-07 06:40:00,,0,21.5,45.09,20.79,44.2,22.2,44.9,18.89,45.5,19.0,59.65722222,7.16,90.5,18.82888889,41.33277778,21.57222222,54.42222222,19.2,50.7,7.33,742.6333333,88.33333333,5.0,35.66666667,5.53,2016-02-07,06:40:00
989,2016-02-07 07:10:00,,0,21.39,45.0,20.7,44.2,22.1,45.09,18.89,45.5,19.0,59.575,6.8666666670000005,90.29333333,18.82888889,41.265,21.5,54.10222222,19.2,50.7,7.0,743.0,89.16666667,4.333333333,40.0,5.32,2016-02-07,07:10:00
990,2016-02-07 08:10:00,,0,21.29,45.2,20.6,44.2,22.1,45.26,18.89,45.43333333,19.0,59.38777778,6.563333332999999,90.89333333,18.81222222,41.22,21.39,54.045,19.29,50.79,6.97,743.6166667,89.0,6.166666667,40.0,5.22,2016-02-07,08:10:00
991,2016-02-07 09:40:00,,0,21.29,45.59,20.5,43.59,21.79,44.2,18.79,44.5,19.39,75.52277778,6.69,88.69,18.705,39.60222222,21.19444444,51.12722222,19.2,48.46666667,6.93,744.5333333,84.66666667,6.333333333,40.0,4.57,2016-02-07,09:40:00
992,2016-02-07 09:50:00,,0,21.29,48.46333333,20.5,43.66333333,21.79,44.2,18.79,44.4,19.30666667,74.92444444,6.763333332999999,88.56333333,18.74,39.545,21.11111111,50.88055556,19.2,48.26666667,6.97,744.6166667,84.83333333,6.166666667,40.0,4.63,2016-02-07,09:50:00
993,2016-02-07 11:30:00,,0,21.2,45.33333333,20.46333333,42.86333333,21.7,43.9,18.79,43.86333333,19.1,64.27777778,8.13,72.92666667,18.7,38.745,21.1,49.81055556,19.1,45.9,7.6,745.35,77.0,8.0,34.5,3.8,2016-02-07,11:30:00
994,2016-02-07 14:10:00,,0,21.2,45.29,20.5,42.0,21.39,43.0,18.89,42.145,19.0,56.07333333,9.626666667,59.99666667,19.08888889,36.7,21.0,44.4,19.2,44.79,8.35,746.5333333,67.5,7.833333333,40.0,2.65,2016-02-07,14:10:00
995,2016-02-07 14:30:00,,0,21.2,45.06,20.6,42.26666667,21.39,43.09,18.89,42.23,19.0,55.755,9.563333333,59.29666667,19.01111111,36.48222222,20.90833333,44.32,19.2,44.56666667,8.25,746.6,68.5,7.5,40.0,2.75,2016-02-07,14:30:00
996,2016-02-08 00:10:00,,10,22.0,41.79,21.1,41.5,21.6,43.5,23.0,41.39,19.765,89.58055556,7.433333332999999,71.12666667,18.93888889,37.42777778,22.31777778,49.53388889,18.89,42.62666667,7.42,743.3833333,78.33333333,13.0,27.5,3.78,2016-02-08,00:10:00
997,2016-02-08 00:50:00,,0,21.89,42.29,20.9175,41.8975,21.39,43.43333333,22.0725,41.6725,19.57222222,87.03333333,7.726666667000001,70.23,18.945,37.735,22.29,49.78,18.89,43.53,7.88,742.9166667000001,75.66666667,13.0,37.5,3.72,2016-02-08,00:50:00
998,2016-02-08 01:10:00,,0,21.79,42.2,20.89,42.16333333,21.39,43.53,21.66666667,41.79,19.49388889,83.75944444,7.9,70.89333333,18.90833333,37.80055556,22.22,50.05833333,18.89,43.93333333,7.95,742.5666667,76.33333333,12.83333333,40.0,3.92,2016-02-08,01:10:00
999,2016-02-08 02:00:00,,0,21.7,42.4,20.7,42.43333333,21.39,43.62666667,21.1,42.26,19.31777778,77.27222222,7.763333332999999,77.79333333,18.90833333,38.09611111,22.10555556,50.39388889,18.89,44.86333333,7.7,741.4,83.0,12.0,40.0,5.0,2016-02-08,02:00:00
1000,2016-02-08 02:10:00,,0,21.66666667,42.4,20.7,42.5,21.39,43.62666667,20.96333333,42.32666667,19.29,76.51,7.69,78.2,18.92055556,38.16333333,22.1,50.43333333,18.89,45.12666667,7.77,741.2333332999999,83.16666667,12.0,40.0,5.1,2016-02-08,02:10:00
1001,2016-02-08 03:10:00,,0,21.5,42.73,20.6,42.79,21.5,43.59,20.5,42.73,19.1,71.08222222,8.36,78.53,18.90833333,38.53,21.89,51.84833333,19.0,46.26,8.1,740.1666667000001,85.5,11.83333333,42.83333333,5.83,2016-02-08,03:10:00
1002,2016-02-08 03:40:00,,0,21.39,42.86333333,20.5,42.9,21.53333333,43.62666667,20.39,42.86333333,19.1,68.61833333,8.1,88.13,18.89611111,38.705,21.85111111,52.48111111,19.0,46.73,8.1,739.4666667,90.0,11.33333333,51.33333333,6.53,2016-02-08,03:40:00
1003,2016-02-08 04:40:00,,0,21.2,43.46333333,20.39,43.36333333,21.7,43.79,20.1,43.4,19.02222222,65.25055556,7.663333333,94.23,18.95722222,39.2,21.72,53.215,19.0,47.65666667,7.7,739.1333333,91.66666667,9.0,33.66666667,6.4,2016-02-08,04:40:00
1004,2016-02-08 23:10:00,,30,23.29,42.2,22.73,41.16333333,23.79,43.0,21.7,44.29,21.1,52.58,6.523333332999999,73.03333333,19.17777778,36.345,22.21058824,46.40411765,18.89,42.36333333,6.9,744.45,75.0,11.0,27.83333333,2.78,2016-02-08,23:10:00
1005,2016-02-08 23:50:00,,0,23.1,42.4,22.39,41.2,23.5,42.8725,21.79,44.4,20.92055556,49.91444444,6.063333332999999,76.75666667,19.18888889,36.845,22.285,47.755,18.89,42.79,6.5,744.65,79.0,11.0,23.16666667,3.12,2016-02-08,23:50:00
1006,2016-02-09 00:20:00,,0,22.89,42.66333333,22.23,41.23,23.39,42.66333333,21.56666667,43.76,20.84,48.905,5.9,75.15666667,19.17777778,37.09611111,22.29,48.71277778,18.89,43.43333333,6.33,744.7333332999999,79.66666667,10.66666667,24.0,3.03,2016-02-09,00:20:00
1007,2016-02-09 03:30:00,,0,22.1,42.4,21.39,41.09,23.1,42.7,20.66666667,43.16333333,20.39611111,46.98833333,6.375,76.8225,19.1,37.79,21.85111111,49.27944444,19.0,45.93333333,6.3,744.25,82.5,9.0,34.5,3.5,2016-02-09,03:30:00
1008,2016-02-09 04:20:00,,0,21.89,42.4,21.26,41.26,23.1,42.93333333,20.5,43.0,20.29,46.9,6.5,74.46333333,19.05,37.86222222,21.775,49.59,19.06666667,46.46666667,6.27,743.6666667000001,80.33333333,8.666666667000001,28.66666667,3.13,2016-02-09,04:20:00
1009,2016-02-09 05:50:00,,0,21.6,42.5,21.03333333,41.43333333,23.1,43.0,20.29,42.845,20.2,46.59,5.5,76.19333333,19.0,37.87555556,21.6,49.86888889,19.1,46.9,6.03,742.7,79.83333333,8.0,26.33333333,2.72,2016-02-09,05:50:00
1010,2016-02-09 06:40:00,,0,21.525,42.59,20.89,41.56,23.1,43.09,20.2,42.7,20.1,46.51,5.8,77.79666667,19.0,37.90555556,21.52222222,50.055,19.1,47.09,6.27,741.8666667,80.0,8.0,26.66666667,2.97,2016-02-09,06:40:00
